Years,Months (MES),CADENA GENERAL,NAME,QUANTITY,VALUE,PRICE
2023,9,Meli,Sensibio Gel Moussant Tubo 100 ml,249,50997.75,204.810241
2023,9,Meli,Sensibio H2O 100 ml,19,3799.65,199.9815789
2023,9,Meli,Sensibio H2O 250 ml,21,8479.6,403.7904762
2023,9,Meli,Sensibio H2O 500 ml,54,31764.75,588.2361111
2023,9,Meli,Sensibio H2O Eye 125 ml,53,17840.84,336.6196226
2023,9,Pagina web,Age Proteom Serum 30 ml,1,2543.103448,2543.103448
2023,9,Pagina web,Agua Celular Bruma 100Ml,2,1034.482759,517.2413793
2023,9,Pagina web,Agua Celular Bruma 200Ml,2,1551.724138,775.862069
2023,9,Pagina web,Agua Celular Loción En Esencia Hidratante 125Ml,1,991.3793103,991.3793103
2023,9,Pagina web,Eau Cellulaire Creme P50Ml,2,2493.965517,1246.982759
2023,9,Pagina web,Excellage Suero 30Ml,1,2370.689655,2370.689655
2023,9,Pagina web,Osmo Lait Demaq Hydra Fc200Ml,1,568.9655172,568.9655172
2023,9,Pagina web,Osmo Lotion Hydra Fc200 Ml,9,4693.965517,521.5517241
2023,9,Pagina web,Osmoclean Desincrustante Suave 75Ml,6,4137.931034,689.6551724
2023,9,Pagina web,Osmoclean Mascarilla Exfoliante Aclaradora 75Ml,2,1706.896552,853.4482759
2023,9,RFP,Atoderm Barra 150 gr,43,8557,199
2023,9,RFP,Atoderm Crema Tubo 200 ml,12,2652,221
2023,9,RFP,Atoderm Crema Ultra 500 ml,3,1000.88,333.6266667
2023,9,RFP,Atoderm Intensive Balsamo 200 ml,6,3030,505
2023,9,RFP,Atoderm Intensive Balsamo 500 ml,8,5800,725
2023,9,RFP,Atoderm Intensive Balsamo 75 ml,3,825,275
2023,9,RFP,Atoderm Intensive Gel Moussant 200 ml,6,1914,319
2023,9,RFP,Cicabio Crema 40 ml,3,1467,489
2023,9,RFP,Hydrabio Serum 40 ml,7,5145,735
2023,9,RFP,KIT Sensibio  H2O 500ml + 250ml,4,1084.48,271.12
2023,9,RFP,Photoderm Aquafluido Claro Spf 50+ 40 ml,3,1797,599
2023,9,RFP,Photoderm Aquafluido Dorado Spf 50+ 40 ml,2,1210,605
2023,9,RFP,Photoderm Aquafluido Neutro Spf 50+ 40 ml,4,2380,595
2023,9,RFP,Photoderm AR Spf 50+ 30 ml,4,2634,658.5
2023,9,RFP,Photoderm Bruma Spf 50+ 150 ml,4,2516,629
2023,9,RFP,Photoderm Cover T. Claro 40 gr,2,1154,577
2023,9,RFP,Photoderm Cover T. Dorado 40 gr,7,4935,705
2023,9,RFP,Photoderm Crema Spf 50+ 40 ml,3,1797,599
2023,9,RFP,Photoderm M Bronce Spf 50+ 40 ml,5,3475,695
2023,9,RFP,Photoderm M Claro Spf 50+ 40 ml,9,6345,705
2023,9,RFP,Photoderm MAX Aquafluido Claro 40 ml,5,2505,501
2023,9,RFP,Photoderm MAX Aquafluido Dorado 40 ml,3,1485,495
2023,9,RFP,Photoderm MAX Aquafluido Neutro 40 ml,10,5010,501
2023,9,RFP,Photoderm MAX Crema 40 ml,1,425,425
2023,9,RFP,Photoderm Nude Touch Claro Spf 50+ 40 ml,10,6420,642
2023,9,RFP,Photoderm Nude Touch Dorado Spf 50+ 40 ml,2,1318,659
2023,9,RFP,Photoderm Nude Touch Muy Claro Spf 50+ 40 ml,8,4969,621.125
2023,9,RFP,Photoderm Spot Age Spf 50+ 40 ml,3,609.6984,203.2328
2023,9,RFP,Photoderm Spray Spf 50+ 400 ml,6,5874,979
2023,9,RFP,Pigmentbio C-Concentrate 15 ml,3,2367,789
2023,9,RFP,Pigmentbio Daily Care 50+ 40 ml,6,5394,899
2023,9,RFP,Pigmentbio Foaming Cream 200 ml,15,10485,699
2023,9,RFP,Pigmentbio H2O 250 ml,1,499,499
2023,9,RFP,Pigmentbio Night Renewer 50 ml,9,8235,915
2023,9,RFP,Pigmentbio Sensitive Areas 75 ml,30,18450,615
2023,9,RFP,Sebium Barra 100 gr,1,209,209
2023,9,RFP,Sebium Gel Moussant 100 ml,88,20680,235
2023,9,RFP,Sebium Gel Moussant 200 ml,11,5775,525
2023,9,RFP,Sebium Gel Moussant 500 ml,20,13780,689
2023,9,RFP,Sebium Gel Moussant Actif Tubo 200 ml,6,3150,525
2023,9,RFP,Sebium Gel Moussant Tubo 200 ml,11,4895,445
2023,9,RFP,Sebium Global 30 ml,1,705,705
2023,9,RFP,Sebium H2O 100 ml,17,3723,219
2023,9,RFP,Sebium H2O 250 ml,6,2784,464
2023,9,RFP,Sebium H2O 500 ml,3,2085,695
2023,9,RFP,Sebium H2O Bomba Inv 500 ml,5,3595,719
2023,9,RFP,Sebium Hydra 40 ml,7,4305,615
2023,9,RFP,Sebium Pore Refiner 30 ml,6,4650,775
2023,9,RFP,Sensibio AR 40 ml,9,5805,645
2023,9,RFP,Sensibio Defensive 40 ml,9,4995,555
2023,9,RFP,Sensibio Ds+ Crema 40 ml,12,7308,609
2023,9,RFP,Sensibio Gel Contorno de Ojos 15 ml,3,1395,465
2023,9,RFP,Sensibio Gel Moussant 200 ml,10,5390,539
2023,9,RFP,Sensibio Gel Moussant 500 ml,23,15295,665
2023,9,RFP,Sensibio Gel Moussant Tubo 100 ml,65,14917.5,229.5
2023,9,RFP,Sensibio H2O 100 ml,41,8815,215
2023,9,RFP,Sensibio H2O 250 ml,16,7920,495
2023,9,RFP,Sensibio H2O 500 ml,18,12042,669
2023,9,RFP,Sensibio H2O Bomba Inv 500 ml,18,12924,718
2023,9,RFP,Sensibio H2O Eye 125 ml,6,2310,385
2023,9,RFP,Sensibio Light 40 ml,5,2530,506
2023,9,SANAPIEL,ABCDerm Cold Cream 200 ml,3,858.9,286.3
2023,9,SANAPIEL,ABCDerm Gel Moussant 1 l,22,8362.2,380.1
2023,9,SANAPIEL,ABCDerm H2O 1 l,4,1873.2,468.3
2023,9,SANAPIEL,Atoderm Aceite Ducha 1 l,1,515.15,515.15
2023,9,SANAPIEL,Atoderm Aceite Ducha 100 ml,1,137.9,137.9
2023,9,SANAPIEL,Atoderm Aceite Ducha 200 ml,1,209.3,209.3
2023,9,SANAPIEL,Atoderm Barra 150 gr,16,2004.8,125.3
2023,9,SANAPIEL,Atoderm Crema Ultra 500 ml,1,332.5,332.5
2023,9,SANAPIEL,Atoderm Gel Ducha 500 ml,9,3773.7,419.3
2023,9,SANAPIEL,Atoderm Intensive Balsamo 200 ml,4,1425.2,356.3
2023,9,SANAPIEL,Atoderm Intensive Balsamo 500 ml,4,2069.2,517.3
2023,9,SANAPIEL,Atoderm Intensive Gel Crema 500 ml,3,1509.9,503.3
2023,9,SANAPIEL,Atoderm Intensive Gel Moussant 200 ml,1,230.3,230.3
2023,9,SANAPIEL,Atoderm SOS Spray 200 ml,8,3914.4,489.3
2023,9,SANAPIEL,Atoderm SOS Spray 50 ml,1,279.3,279.3
2023,9,SANAPIEL,Cicabio Arnica+ 40 ml,3,892.5,297.5
2023,9,SANAPIEL,Cicabio Crema 40 ml,7,2200.1,314.3
2023,9,SANAPIEL,Crema  Int. Hyaluronic 50ml,10,12350,1235
2023,9,SANAPIEL,Crema Int. Retinol 50ml,12,14820,1235
2023,9,SANAPIEL,Hydrabio Bruma 300 ml,3,585.9,195.3
2023,9,SANAPIEL,Hydrabio Gel Crema 40 ml,9,3332.7,370.3
2023,9,SANAPIEL,Hydrabio H2O 100 ml,2,306.6,153.3
2023,9,SANAPIEL,Hydrabio H2O 250 ml,6,2095.8,349.3
2023,9,SANAPIEL,Hydrabio Mascarilla 75 ml,2,419.31,209.655
2023,9,SANAPIEL,Hydrabio Serum 40 ml,26,13449.8,517.3
2023,9,SANAPIEL,INT Propolis+ Kaolin Masque Purif. T75ml,3,3022.5,1007.5
2023,9,SANAPIEL,KIT Sebium Gel M 200ml+ Minis,8,2023.01,252.87625
2023,9,SANAPIEL,KIT Sensibio  Eye 125ml + Sensibio  H2O 10ml + Photoderm Aquafluido 5ml,6,1513.98,252.33
2023,9,SANAPIEL,Nodé DS+ 125 ml,10,3115,311.5
2023,9,SANAPIEL,Photoderm Aquafluido Claro Spf 50+ 40 ml,13,5450.9,419.3
2023,9,SANAPIEL,Photoderm Aquafluido Dorado Spf 50+ 40 ml,3,1047.9,349.3
2023,9,SANAPIEL,Photoderm Aquafluido Neutro Spf 50+ 40 ml,3,1257.9,419.3
2023,9,SANAPIEL,Photoderm AR Spf 50+ 30 ml,10,4893,489.3
2023,9,SANAPIEL,Photoderm Bruma Spf 50+ 150 ml,4,1817.2,454.3
2023,9,SANAPIEL,Photoderm Cover T. Claro 40 gr,14,6598.2,471.3
2023,9,SANAPIEL,Photoderm Cover T. Dorado 40 gr,3,1425.9,475.3
2023,9,SANAPIEL,Photoderm Crema Claro Spf 50+ 40 ml,6,2473.8,412.3
2023,9,SANAPIEL,Photoderm Crema Spf 50+ 40 ml,3,1236.9,412.3
2023,9,SANAPIEL,Photoderm M Claro Spf 50+ 40 ml,5,2446.5,489.3
2023,9,SANAPIEL,Photoderm M Dorado Spf 50+ 40 ml,11,5382.3,489.3
2023,9,SANAPIEL,Photoderm MAX Leche Spf 50+ 200 ml,3,1656.9,552.3
2023,9,SANAPIEL,Photoderm Nude Touch Claro Spf 50+ 40 ml,28,12841.82,458.6364286
2023,9,SANAPIEL,Photoderm Nude Touch Dorado Spf 50+ 40 ml,8,3242.4,405.3
2023,9,SANAPIEL,Photoderm Nude Touch Muy Claro Spf 50+ 40 ml,14,5674.2,405.3
2023,9,SANAPIEL,Photoderm Pediatrics Mineral Spf 50+ 50 gr,3,1446.9,482.3
2023,9,SANAPIEL,Photoderm Pediatrics Spray Spf 50+ 200 ml,3,1614.9,538.3
2023,9,SANAPIEL,Photoderm Spray Spf 50+ 400 ml,10,6650,665
2023,9,SANAPIEL,Pigmentbio C-Concentrate 15 ml,8,4418.4,552.3
2023,9,SANAPIEL,Pigmentbio Daily Care 50+ 40 ml,1,629.3,629.3
2023,9,SANAPIEL,Pigmentbio Foaming Cream 200 ml,20,9786,489.3
2023,9,SANAPIEL,Pigmentbio H2O 250 ml,9,3143.7,349.3
2023,9,SANAPIEL,Pigmentbio Night Renewer 50 ml,8,5034.4,629.3
2023,9,SANAPIEL,Pigmentbio Sensitive Areas 75 ml,19,7966.7,419.3
2023,9,SANAPIEL,Sebium Barra 100 gr,15,2089.5,139.3
2023,9,SANAPIEL,Sebium Gel Gommant 100 ml,3,1092,364
2023,9,SANAPIEL,Sebium Gel Moussant 100 ml,6,987,164.5
2023,9,SANAPIEL,Sebium Gel Moussant 200 ml,2,721,360.5
2023,9,SANAPIEL,Sebium Gel Moussant 500 ml,28,13622,486.5
2023,9,SANAPIEL,Sebium Gel Moussant Actif Tubo 200 ml,20,7266,363.3
2023,9,SANAPIEL,Sebium Gel Moussant Tubo 200 ml,3,921.9,307.3
2023,9,SANAPIEL,Sebium Global 30 ml,10,4963,496.3
2023,9,SANAPIEL,Sebium H2O 250 ml,6,2095.8,349.3
2023,9,SANAPIEL,Sebium H2O 500 ml,11,5351.5,486.5
2023,9,SANAPIEL,Sebium H2O Bomba Inv 500 ml,7,3572.1,510.3
2023,9,SANAPIEL,Sebium Hydra 40 ml,31,13145.3,424.0419355
2023,9,SANAPIEL,Sebium Kerato+ 30 ml,11,4612.3,419.3
2023,9,SANAPIEL,Sebium Night Peel 40 ml,5,2796.5,559.3
2023,9,SANAPIEL,Sebium Pore Refiner 30 ml,43,23447.9,545.3
2023,9,SANAPIEL,Sensibio AR 40 ml,34,15208.2,447.3
2023,9,SANAPIEL,Sensibio Defensive 40 ml,44,16478,374.5
2023,9,SANAPIEL,Sensibio Defensive Serum 30 ml,50,23660,473.2
2023,9,SANAPIEL,Sensibio Ds+ Crema 40 ml,18,7547.4,419.3
2023,9,SANAPIEL,Sensibio Forte 40 ml,4,1677.2,419.3
2023,9,SANAPIEL,Sensibio Gel Contorno de Ojos 15 ml,33,10371.9,314.3
2023,9,SANAPIEL,Sensibio Gel Moussant 200 ml,35,12617.5,360.5
2023,9,SANAPIEL,Sensibio Gel Moussant 500 ml,125,60812.5,486.5
2023,9,SANAPIEL,Sensibio Gel Moussant Tubo 100 ml,79,12995.5,164.5
2023,9,SANAPIEL,Sensibio H2O 100 ml,60,9198,153.3
2023,9,SANAPIEL,Sensibio H2O 250 ml,21,7335.3,349.3
2023,9,SANAPIEL,Sensibio H2O 500 ml,97,47190.5,486.5
2023,9,SANAPIEL,Sensibio H2O Bomba Inv 500 ml,31,15819.3,510.3
2023,9,SANAPIEL,Sensibio H2O Eye 125 ml,11,2841.3,258.3
2023,9,SANAPIEL,Suero Int. Hyaluronic Cont. Ojos 15ml,1,975,975
2023,9,SANAPIEL,Suero Int. Retinol 15ml,2,2275,1137.5
2023,9,Sanborns,ABCDerm Gel Moussant 1 l,49,20807.39,424.6406122
2023,9,Sanborns,ABCDerm H2O 1 l,2,1049.14,524.57
2023,9,Sanborns,Atoderm Aceite Ducha 200 ml,11,2689.42,244.4927273
2023,9,Sanborns,Atoderm Barra 150 gr,45,6577.82,146.1737778
2023,9,Sanborns,Atoderm Crema Tubo 200 ml,58,10164.03,175.2418966
2023,9,Sanborns,Atoderm Crema Ultra 500 ml,59,21086.42,357.3969492
2023,9,Sanborns,Atoderm Gel Ducha 500 ml,6,2764.22,460.7033333
2023,9,Sanborns,Atoderm Intensive Gel Crema 200 ml,3,1151.72,383.9066667
2023,9,Sanborns,Atoderm Intensive Gel Crema 500 ml,13,6880.86,529.2969231
2023,9,Sanborns,Atoderm Intensive Gel Crema 75 ml,13,2627.56,202.12
2023,9,Sanborns,Atoderm Intensive Gel Moussant 200 ml,11,2861.75,260.1590909
2023,9,Sanborns,Atoderm Labios 15 ml,5,805.17,161.034
2023,9,Sanborns,Atoderm Manos y Uñas 50 ml,32,3391.5,105.984375
2023,9,Sanborns,Atoderm SOS Spray 200 ml,10,5539.14,553.914
2023,9,Sanborns,Atoderm SOS Spray 50 ml,8,2500,312.5
2023,9,Sanborns,Cicabio Arnica+ 40 ml,6,2144.84,357.4733333
2023,9,Sanborns,Cicabio Crema 40 ml,4,1444.58,361.145
2023,9,Sanborns,Hydrabio Bruma 300 ml,39,8905.78,228.3533333
2023,9,Sanborns,Hydrabio Gel Crema 40 ml,26,11149.34,428.8207692
2023,9,Sanborns,Hydrabio H2O 100 ml,12,2210.38,184.1983333
2023,9,Sanborns,Hydrabio H2O 250 ml,7,2805.89,400.8414286
2023,9,Sanborns,Hydrabio Serum 40 ml,43,25308.89,588.5788372
2023,9,Sanborns,KIT Hydrabio H2O + Hydrabio Suero + Hydrabio Masc.,1,611.21,611.21
2023,9,Sanborns,Kit Photoderm Aqua. + Sensibio  Gel + Sensibio  Defense,34,13400.12,394.1211765
2023,9,Sanborns,KIT Photoderm Cover T Claro + Sensibio  H2O Eye 9ml + Sensibio  H2O 10ml,39,17519.44,449.2164103
2023,9,Sanborns,KIT Photoderm Cover T Dor + Sensibio  H2O Eye 9ml + Sensibio  H2O 10ml,32,15077.64,471.17625
2023,9,Sanborns,KIT Pigm Daily C40ml + Mini Pigm Foaming 5ml + Pigm Night R 5ml + Mini Photoderm M Dor 5ml,2,1331.04,665.52
2023,9,Sanborns,KIT Pigm Sensitive Areas 75 ml+ Mini Pigm C-Conc 5ml + Mini Pigm Night Renew 5ml,3,1397.67,465.89
2023,9,Sanborns,KIT Sebium Gel M 200ml+ Minis,14,5726.74,409.0528571
2023,9,Sanborns,Kit Sebium Gel M. 200ml + Sebium H2O 100ml,3,977.58,325.86
2023,9,Sanborns,Kit Sébium Gel Moussant+Pore Refiner min,7,2498.28,356.8971429
2023,9,Sanborns,Kit Sébium Hydra+Pigmentbio H2O 250 ml,1,633.62,633.62
2023,9,Sanborns,KIT Sebium P. Refiner 30ml+ Sebium H2O 20ml+ Sebium Gel Actif 8ml+ PH Nude Touch 2ml,19,11581.29,609.5415789
2023,9,Sanborns,KIT Sensibio  Eye 125ml + Sensibio  H2O 10ml + Photoderm Aquafluido 5ml,11,2863.98,260.3618182
2023,9,Sanborns,KIT Sensibio  H2O 500ml + 250ml,15,10015.46,667.6973333
2023,9,Sanborns,Nodé DS+ 125 ml,18,7774.16,431.8977778
2023,9,Sanborns,Nodé Shampoo Fluido 400 ml,6,2659.05,443.175
2023,9,Sanborns,Pack Anti Manchas Pigmentbio 200 Ml 4330,6,3077.15,512.8583333
2023,9,Sanborns,Photoderm AKN Spf 30 40 ml,2,1095.69,547.845
2023,9,Sanborns,Photoderm Aquafluido Claro Spf 50+ 40 ml,36,16547.46,459.6516667
2023,9,Sanborns,Photoderm Aquafluido Dorado Spf 50+ 40 ml,20,9440.06,472.003
2023,9,Sanborns,Photoderm Aquafluido Neutro Spf 50+ 40 ml,35,16965.09,484.7168571
2023,9,Sanborns,Photoderm AR Spf 50+ 30 ml,37,19674.94,531.7551351
2023,9,Sanborns,Photoderm Bruma Spf 50+ 150 ml,13,6987.12,537.4707692
2023,9,Sanborns,Photoderm Cover T. Claro 40 gr,46,25215.32,548.1591304
2023,9,Sanborns,Photoderm Cover T. Dorado 40 gr,29,15709.41,541.7037931
2023,9,Sanborns,Photoderm Crema Claro Spf 50+ 40 ml,11,5416.16,492.3781818
2023,9,Sanborns,Photoderm Crema Spf 50+ 40 ml,12,5529.01,460.7508333
2023,9,Sanborns,Photoderm Kid Leche 50+  100 ml,4,1675.86,418.965
2023,9,Sanborns,Photoderm M Bronce Spf 50+ 40 ml,3,1712.03,570.6766667
2023,9,Sanborns,Photoderm M Claro Spf 50+ 40 ml,22,11807.6,536.7090909
2023,9,Sanborns,Photoderm M Dorado Spf 50+ 40 ml,42,23166.98,551.5947619
2023,9,Sanborns,Photoderm MAX Leche Spf 50+ 200 ml,18,11574.39,643.0216667
2023,9,Sanborns,Photoderm Mineral Fluido Spf 50+ 75 gr,8,4610.08,576.26
2023,9,Sanborns,Photoderm Nude Touch Claro Spf 50+ 40 ml,72,36855.37,511.8801389
2023,9,Sanborns,Photoderm Nude Touch Dorado Spf 50+ 40 ml,39,19588.17,502.2607692
2023,9,Sanborns,Photoderm Nude Touch Muy Claro Spf 50+ 40 ml,58,29359.64,506.2006897
2023,9,Sanborns,Photoderm Pediatrics Mineral Spf 50+ 50 gr,6,3137.94,522.99
2023,9,Sanborns,Photoderm Pediatrics Spray Spf 50+ 200 ml,1,650,650
2023,9,Sanborns,Photoderm Spot Age Spf 50+ 40 ml,5,2584.83,516.966
2023,9,Sanborns,Photoderm Spray Spf 50+ 400 ml,30,22628.11,754.2703333
2023,9,Sanborns,Pigmentbio C-Concentrate 15 ml,18,10213.36,567.4088889
2023,9,Sanborns,Pigmentbio Daily Care 50+ 40 ml,21,13825.55,658.3595238
2023,9,Sanborns,Pigmentbio Foaming Cream 200 ml,64,32379.87,505.9354688
2023,9,Sanborns,Pigmentbio H2O 250 ml,24,8771.91,365.49625
2023,9,Sanborns,Pigmentbio Night Renewer 50 ml,17,11345.87,667.4041176
2023,9,Sanborns,Pigmentbio Sensitive Areas 75 ml,216,95176.48,440.6318519
2023,9,Sanborns,Sebium Barra 100 gr,25,4014.36,160.5744
2023,9,Sanborns,Sebium Gel Gommant 100 ml,14,5790.45,413.6035714
2023,9,Sanborns,Sebium Gel Moussant 100 ml,128,24251.26,189.4629688
2023,9,Sanborns,Sebium Gel Moussant 500 ml,52,28769.74,553.2642308
2023,9,Sanborns,Sebium Gel Moussant Actif Tubo 200 ml,51,20826.9,408.3705882
2023,9,Sanborns,Sebium Gel Moussant Tubo 200 ml,36,12691.75,352.5486111
2023,9,Sanborns,Sebium Global 30 ml,12,6642.13,553.5108333
2023,9,Sanborns,Sebium H2O 100 ml,42,7242.37,172.437381
2023,9,Sanborns,Sebium H2O 250 ml,19,8113.18,427.0094737
2023,9,Sanborns,Sebium H2O 500 ml,27,14890.34,551.4940741
2023,9,Sanborns,Sebium H2O Bomba Inv 500 ml,24,13858.08,577.42
2023,9,Sanborns,Sebium Hydra 40 ml,46,22691.36,493.2904348
2023,9,Sanborns,Sebium Kerato+ 30 ml,20,9335.75,466.7875
2023,9,Sanborns,Sebium Night Peel 40 ml,8,4800.26,600.0325
2023,9,Sanborns,Sebium Pore Refiner 30 ml,39,24021.67,615.9402564
2023,9,Sanborns,Sensibio AR 40 ml,59,28913.36,490.0569492
2023,9,Sanborns,Sensibio Defensive 40 ml,28,11698.27,417.7953571
2023,9,Sanborns,Sensibio Defensive Serum 30 ml,42,22391.91,533.1407143
2023,9,Sanborns,Sensibio Ds+ Crema 40 ml,47,22457.57,477.8206383
2023,9,Sanborns,Sensibio Forte 40 ml,5,2451.29,490.258
2023,9,Sanborns,Sensibio Gel Contorno de Ojos 15 ml,38,13527.99,355.9997368
2023,9,Sanborns,Sensibio Gel Moussant 200 ml,46,18858.22,409.9613043
2023,9,Sanborns,Sensibio Gel Moussant 500 ml,115,61235.02,532.4784348
2023,9,Sanborns,Sensibio Gel Moussant Tubo 100 ml,274,51265.08,187.0988321
2023,9,Sanborns,Sensibio H2O 100 ml,91,16425.21,180.4968132
2023,9,Sanborns,Sensibio H2O 250 ml,48,19821.02,412.9379167
2023,9,Sanborns,Sensibio H2O 500 ml,69,37734.54,546.8773913
2023,9,Sanborns,Sensibio H2O Bomba Inv 500 ml,45,26138.26,580.8502222
2023,9,Sanborns,Sensibio H2O Eye 125 ml,90,26830.49,298.1165556
2023,9,Sears,ABCDerm Gel Moussant 1 l,29,11513.75,397.0258621
2023,9,Sears,ABCDerm H2O 1 l,8,4071.58,508.9475
2023,9,Sears,Atoderm Aceite Ducha 200 ml,5,1344.75,268.95
2023,9,Sears,Atoderm Barra 150 gr,41,5869.27,143.1529268
2023,9,Sears,Atoderm Crema Tubo 200 ml,26,4443.7,170.9115385
2023,9,Sears,Atoderm Crema Ultra 500 ml,58,21538.02,371.3451724
2023,9,Sears,Atoderm Gel Ducha 500 ml,3,1306.1,435.3666667
2023,9,Sears,Atoderm Intensive Gel Crema 200 ml,7,2702.93,386.1328571
2023,9,Sears,Atoderm Intensive Gel Crema 500 ml,7,3752.08,536.0114286
2023,9,Sears,Atoderm Intensive Gel Crema 75 ml,6,1263.95,210.6583333
2023,9,Sears,Atoderm Intensive Gel Moussant 200 ml,4,1108.28,277.07
2023,9,Sears,Atoderm Labios 15 ml,9,1469.11,163.2344444
2023,9,Sears,Atoderm Manos y Uñas 50 ml,19,2019.5,106.2894737
2023,9,Sears,Atoderm SOS Spray 200 ml,4,2054.32,513.58
2023,9,Sears,Atoderm SOS Spray 50 ml,2,518.19,259.095
2023,9,Sears,Cicabio Arnica+ 40 ml,2,739.66,369.83
2023,9,Sears,Cicabio Crema 40 ml,2,781.04,390.52
2023,9,Sears,Hydrabio Bruma 300 ml,47,10896.72,231.8451064
2023,9,Sears,Hydrabio Gel Crema 40 ml,37,16958.8,458.3459459
2023,9,Sears,Hydrabio H2O 100 ml,6,1103.46,183.91
2023,9,Sears,Hydrabio H2O 250 ml,6,2612.9,435.4833333
2023,9,Sears,Hydrabio Serum 40 ml,66,39538.85,599.0734848
2023,9,Sears,Kit Photoderm Aqua. + Sensibio  Gel + Sensibio  Defense,41,16264.02,396.6834146
2023,9,Sears,KIT Photoderm Cover T Claro + Sensibio  H2O Eye 9ml + Sensibio  H2O 10ml,43,19937.41,463.6606977
2023,9,Sears,KIT Photoderm Cover T Dor + Sensibio  H2O Eye 9ml + Sensibio  H2O 10ml,31,13524.24,436.2658065
2023,9,Sears,KIT Pigm Daily C40ml + Mini Pigm Foaming 5ml + Pigm Night R 5ml + Mini Photoderm M Dor 5ml,9,6038.89,670.9877778
2023,9,Sears,KIT Sebium Gel M 200ml+ Minis,22,8534.21,387.9186364
2023,9,Sears,Kit Sébium Gel Moussant+Pore Refiner min,15,5286.22,352.4146667
2023,9,Sears,Kit Sébium Hydra+Pigmentbio H2O 250 ml,3,1837.5,612.5
2023,9,Sears,KIT Sebium P. Refiner 30ml+ Sebium H2O 20ml+ Sebium Gel Actif 8ml+ PH Nude Touch 2ml,25,14929.34,597.1736
2023,9,Sears,KIT Sensibio  Eye 125ml + Sensibio  H2O 10ml + Photoderm Aquafluido 5ml,6,1318.95,219.825
2023,9,Sears,KIT Sensibio  H2O 500ml + 250ml,9,6022.81,669.2011111
2023,9,Sears,Nodé DS+ 125 ml,4,1559.48,389.87
2023,9,Sears,Nodé Shampoo Fluido 400 ml,2,974.14,487.07
2023,9,Sears,Pack Anti Manchas Pigmentbio 200 Ml 4330,8,4120.25,515.03125
2023,9,Sears,Photoderm Aquafluido Claro Spf 50+ 40 ml,27,12854.3,476.0851852
2023,9,Sears,Photoderm Aquafluido Dorado Spf 50+ 40 ml,10,4946.05,494.605
2023,9,Sears,Photoderm Aquafluido Neutro Spf 50+ 40 ml,16,7391.15,461.946875
2023,9,Sears,Photoderm AR Spf 50+ 30 ml,17,9695.02,570.2952941
2023,9,Sears,Photoderm Bruma Spf 50+ 150 ml,10,5239.72,523.972
2023,9,Sears,Photoderm Cover T. Claro 40 gr,41,21877.08,533.5873171
2023,9,Sears,Photoderm Cover T. Dorado 40 gr,30,15149.94,504.998
2023,9,Sears,Photoderm Crema Claro Spf 50+ 40 ml,8,3903.04,487.88
2023,9,Sears,Photoderm Crema Spf 50+ 40 ml,8,3652.14,456.5175
2023,9,Sears,Photoderm Kid Leche 50+  100 ml,7,3197.43,456.7757143
2023,9,Sears,Photoderm M Bronce Spf 50+ 40 ml,5,2728.8,545.76
2023,9,Sears,Photoderm M Claro Spf 50+ 40 ml,22,11447.51,520.3413636
2023,9,Sears,Photoderm M Dorado Spf 50+ 40 ml,17,9050.64,532.3905882
2023,9,Sears,Photoderm MAX Leche Spf 50+ 200 ml,13,7488,576
2023,9,Sears,Photoderm Mineral Fluido Spf 50+ 75 gr,1,481.9,481.9
2023,9,Sears,Photoderm Nude Touch Claro Spf 50+ 40 ml,26,13155.57,505.9834615
2023,9,Sears,Photoderm Nude Touch Dorado Spf 50+ 40 ml,14,7047.48,503.3914286
2023,9,Sears,Photoderm Nude Touch Muy Claro Spf 50+ 40 ml,25,13923.53,556.9412
2023,9,Sears,Photoderm Pediatrics Mineral Spf 50+ 50 gr,1,433.71,433.71
2023,9,Sears,Photoderm Pediatrics Spray Spf 50+ 200 ml,2,1245.53,622.765
2023,9,Sears,Photoderm Spot Age Spf 50+ 40 ml,9,5059.17,562.13
2023,9,Sears,Photoderm Spray Spf 50+ 400 ml,24,16922.34,705.0975
2023,9,Sears,Pigmentbio C-Concentrate 15 ml,24,14511.42,604.6425
2023,9,Sears,Pigmentbio Daily Care 50+ 40 ml,21,14891.24,709.1066667
2023,9,Sears,Pigmentbio Foaming Cream 200 ml,52,27961.9,537.7288462
2023,9,Sears,Pigmentbio H2O 250 ml,11,4312.34,392.0309091
2023,9,Sears,Pigmentbio Night Renewer 50 ml,19,13217.08,695.6357895
2023,9,Sears,Pigmentbio Sensitive Areas 75 ml,192,89330.15,465.2611979
2023,9,Sears,Sebium Barra 100 gr,18,2545.26,141.4033333
2023,9,Sears,Sebium Gel Gommant 100 ml,16,5795.39,362.211875
2023,9,Sears,Sebium Gel Moussant 100 ml,112,19247.04,171.8485714
2023,9,Sears,Sebium Gel Moussant 500 ml,94,44700.59,475.5381915
2023,9,Sears,Sebium Gel Moussant Actif Tubo 200 ml,45,18455.11,410.1135556
2023,9,Sears,Sebium Gel Moussant Tubo 200 ml,64,19776.28,309.004375
2023,9,Sears,Sebium Global 30 ml,10,5161.22,516.122
2023,9,Sears,Sebium H2O 100 ml,24,3837.15,159.88125
2023,9,Sears,Sebium H2O 250 ml,17,6089.97,358.2335294
2023,9,Sears,Sebium H2O 500 ml,19,9660.85,508.4657895
